document,label
김기남 삼성전자 사장 “건강유해인자 관리 못했다...보상에 최선 다할것”,5
[산업재해 사망사고 절반으로 줄이자│④ 추락사고 끊이지 않는 건설분야] 안전시설 확충만으로도 해소 가능,5
[산업재해 사망사고 절반으로 줄이자│② 산업재해 예방 패러다임 변화 필요] 선택과 집중으로 악성 사망사고 줄인다,5
"반도체 기업 산재, 질병 사망이 사고사의 3배 달해",5
베트남 삼성전자 휴대폰 노동자 메탄올 집단중독,5
"기업들 ""산업현장 안전이 존폐좌우""... 시설·기술 투자 늘리고 협력사 지원 [‘안전한 일터’ 만드는 기업들]",5
기업 해외 사업장서 ‘인권 개선 골든벨’… 난민 직원 설문도,5
"""산업현장 휴대폰 사용 중 사고나면 절반이 부상·사망""…'근무 중 휴대폰 사용 금지' 확대해야",5
생산현장 안전하게… 삼성전자 협력사 전직원에 CPR 교육,5
"삼성전자, 협력사와 산업현장 안전문화 선도... '제1회 위험예지 경진대회'개최",5
안전경영 속도내는 국가대표 기업들,5
"삼성전자, '2022 제3회 협력사 안전경영대회' 개최",5
"삼성전자, 산재 예방 위해 협력사 안전경영대회",5
PC·모바일로 위험요소 모니터링… 중대재해예방 TF도 신설,5
지주사 등 4곳 CSO 선임·무재해 인센티브…‘안전경영’ 최우선,5
AI 감지기기로 장비 체크… 고장 줄이고 효율 높여 ‘인명피해 예방’,5
<안전경영이 기업 경쟁력이다>협력 업체들과 산재예방 손 맞잡아… 사업장 위험 원천 차단,5
안전'이 무엇보다 중요해진 시대…직원·사회 안전까지 책임지는 기업들,5
"삼성, 퀄컴 부사장 영입…자율주행칩 개발 가속 [뒷북비즈]",6
이재용 “해외 인재에 승부”…GE·인텔·애플서 대거 영입 [뒷북비즈],6
JY가 찜한 '네트워크 신사업'…에릭슨 출신이 전략TF 맡아,6
삼성·LG·쿠팡 '해외인재 찾아 삼만리',6
인재확보 공들이는 삼성… 일하는 방식도 바꾼다,6
이재용 11박 12일 유럽출장 마치고 귀국… 작심한 듯 발언 쏟아내,6
"삼성전자, AI 글로벌 인재 영입, 혁신 스타트업 인수…""인공지능서도 초격차""",6
"‘엑시노스’ 강화나선 삼성전자, 인재영입·글로벌 파트너 협력 강화",6
"삼성전자, 글로벌 GPU 인재 영입 속도…“모바일 그래픽 혁신 주도”",6
"TSMC 출신까지…삼성전자, 경쟁사 인재 영입 '활발'",6
"이재용, '세상을 바꿀 인재' 잇단 영입···""글로벌 기술 역량 에릭슨·GE·인텔 출신 미래 준비",6
"삼성 모바일, 애플 출신 반도체 전문가 영입…‘갤럭시’ 맞춤 AP 개발 박차 [뒷북비즈]",6
[단독] 삼성 외부인재 수혈…온라인 강화,6
"삼성전자, ARM 출신 시스템반도체 개발 전문가 영입",6
"삼성전자, M&A 속도내나...BoA 메릴린치 임원 추가 영입",6
"삼성, 글로벌 인재영입 속도… 신사업TF장에 정성택 영입",6
"NASA부터 AI까지···상반기에만 20명, 이재용 인재 영입 가속",6
"반도체업계, 국경 없는 인재 확보 전쟁…국내 부족 심화",6
"램리서치·퀄컴맨…' 이재용 부회장, 글로벌 인재 수혈 속도",6
삼성전자 美 반도체 M&A 전문가 전격 영입,6
불 붙은 전자·반도체업계 인력 확보戰…경쟁사 인재 수혈도 OK,6
"""최고 기술은 최고 인재가 만든다""…삼성전자, 글로벌 영입전쟁",6
"“경기침체에도 가고 싶은 회사로” 삼성, 국내외서 인재영입 한창",6
"삼성전자, 글로벌 핵심 인재 대거 영입",6
"글로벌 IT 인재영입 나선 삼성전자, 신성장 동력 확보 '시동'",6
AI 판 키우는 삼성전자… 글로벌 인재 영입도 가속,6
글로벌 'AI' 인재 모시기에 삼성·LG도 참전,6
"삼성전자, 글로벌 IT 인재 영입 가속…""신성장 동력 확보 전략""",6
"삼성전자 새판짜기, '금융-패션' 글로벌 인재 영입 박차",6
"[단독] 삼성, 애플 출신 핵심 기술인재 영입…“칩·AI 경쟁력 가져온다”",6
"이재용, 삼성전자 글로벌 강화 위해 인재 적극 영입",6
"글로벌 인재 흡수하는 삼성, 우버 출신 임원 영입",6
"삼성전자, 세계적 AI 석학 잇따라 영입",6
"삼성전자, 2년 만에 외국인 승진자 배출한 사업지원TF",6
<한국에 삼성전자가 없다면?> 삼성전자 국내근무 외국인 1000명 돌파…美 석·박사 공개채용등 인재영입 가속도,6
“여기가 평택이야 텍사스야?” 삼성 반도체 공장에 외국인 떼로 몰린 사연 [비즈360],6
"""삼성전자, 베트남을 R&D센터 중심지로 만들 것”…박학규 CFO, 팜 민 찐 총리 면담",6
"삼성전자, 국내근무 외국인 임직원 1000명 넘어",6
"최지성 삼성전자 부회장 ""10만 외국인직원 끌어안아라""",6
‘삼성의 힘’ 다국적인재 브레인에서 나온다,6
"삼성, 베트남 R&D센터 준공…이재용 “베트남 산업 경쟁력 강화”",6
"삼성·TSMC, 미국공장 아직 완공도 안 했는데 채용 경쟁",6
글로벌 반도체 업계 인재 확보 전쟁… 12살 영재 아이디어도 적극 채택,6
"삼성SDI, GM과 美 합작법인 설립…“한·미 공급망 동맹 진화”",6
"삼성 ""스마트폰 점유율 잡아라""…벤츠·애플 'S급 인재' 영입",6
"삼성-LG ""외국인 인재 모셔라""…파격지원 혜택은?",6
"삼성전자, 대만 TSMC 패키징 전문가 영입...대만 긴장?",6
"모바일AP 5위로 추락한 삼성, 해법은 중국 인재 영입?",6
해외 반도체 기업들 감원 칼바람에도 삼성·SK '인재 유치전,6
"삼성 전자3사, 日 기술인력 대거 영입..""이이제이""",6
"삼성전자, 불황에도 'D램 초격차'…생산성 20% 높여",7
"삼성·LG, 부산 기후산업국제박람회서 친환경 제품·기술 선보여",7
"삼성전자 ""3나노 2세대 공정, 20% 이상 속도 빨라져""",7
"삼성전자, 고효율 맞춤형 가전으로 글로벌 시장 공략한다",7
"삼성전자, ‘차세대 반도체’ 기술로 메모리 불황 넘는다",7
"삼성전자, Arm 코어 더한 2세대 스마트 SSD 개발…더 빠르고 효율적으로",7
"[삼성 AI 포럼] ""메모리칩 혁신으로 AI 컴퓨팅 에너지 효율 극대화""",7
"삼성전자, 세계 최초 AI 프로세서 탑재 메모리 반도체 개발 성공",7
"삼성전자, 세계 최초 메모리와 AI 프로세서 결합한 HBM-PIM 개발",7
스마트폰 에너지 효율경쟁…삼성전자 신기술 앞서가다,7
삼성전자 ISH 2023 참가… ‘친환경 공조 솔루션’ 선보인다,7
MIT의 새로운 연구 통해 데이터 센터의 에너지 효율 향상,7
[에너지 효율이 경쟁력이다] (2-3) 반도체 업계의 에너지효율 전략,7
"삼성전자, 지능형 반도체 제품군 확대… “모바일까지 성능 2배로”",7
"삼성전자, 세계 최초 인공지능 'HBM-PIM' 개발…성능↑·에너지소모↓",7
"삼성전자, 獨 'ISH 2023'서 고효율 냉난방 시스템 선봬",7
"삼성전자, 세계 최초 인공지능 HBM-PIM 개발",7
"삼성 파운드리, 서버용 프로세서 첫 양산..퀄컴과 '윈-윈'(상보)",7
"삼성전자-퀄컴, 세계 최초 '10나노 서버 프로세서' 양산",7
"삼성전자 ""갤럭시S23, 친환경적 기술·혁신 집약 제품""",7
[新가전대전(上)] ‘제품 노화’ 늦추는 삼성전자,7
"[IT 新성장동력을…] 삼성SDS, EO 첫 도입… 제품수명관리사업 중점",7
"삼성전자, 출시서 단종까지 '제품 생애주기' 관리",7
"삼성전자·LG전자, 탄소중립 실천…美 에너지스타상 최고상 영예",7
"삼성전자, 2세대 스마트SSD 개발…연산 성능 2배 향상",7
모바일 AP ‘성능·효율’ ‘하이엔드·미드엔드’ 모두 잡는 삼성전자반도체,7
"삼성전자, ISE 2023서 지속가능한 미래를 위한 디지털 사이니지 신제품 선보여",7
"日 IT전문지 … “갤럭시 시리즈 배터리, 에너지 효율성 가장 뛰어나다”",7
"이재용, 기술중심 경영 광폭 행보… 패키징 기술 초격차 '속도'",7
"삼성전자, 친환경도 ‘초격차’…저전력 제품·자원순환 극대화",7
"삼성전자, ‘초저전력 반도체’ 역량 집중…생태계 전환 예고",7
데이터 처리량 '폭증'…메모리 차세대 기술 개발 경쟁,7
"연산하는 지능형 메모리…삼성전자, ‘생태계 확장’ 나선다",7
"삼성전자-퀄컴, 업계 최초 10나노 서버 프로세스 출시",7
"삼성, 스마트폰 급속 충전기술 개발…친환경 배터리기술 공개",7
"""차세대 시장 선도"" …삼성, 인텔과 고성능 D램 협력 강화",7
"삼성전자, HKMG 공정 적용된 '고성능·저전력' DDR5 메모리 개발",7
"삼성전자 새 DDR5 놀랍네...""전력 13% 낮추고 성능은 2배""",7
“삼성·인텔 등 올해 AI 반도체 설계에 3000억 이상 투자”,7
"삼성전자, IFA 2022서 연결-친환경 강화한 '스마트싱스' 선보인다",7
"""연산 시간 절반으로 '확' 줄인다""…삼성, '2세대 스마트SSD' 개발 완료",7
D램 '물리적 한계' 넘어선 삼성…반도체 기술 리더십 확보,7
퀄컴-삼성 10나노 협력 성공적…간결해진 설계 덕분,7
"삼성전자, 메모리 기술 혁신 속도 낸다",7
"[CES] '갤S4' 두뇌는 8개?…삼성, 옥타코어 AP 전격공개",7
AI 진화에 '똑똑한 메모리' PIM 뜬다…삼성·SK의 다른 접근법,7
"‘챗GPT’에 꽂힌 삼성전자, 美 버지니아공대와 ‘맞춤형’ AI 메모리 개발",7
"초거대 AI' 마주한 메모리…삼성 ""PIM·PNM 초격차 대응""",7
"[삼성 AI 포럼 2021] AI 발전의 그림자 '막대한 전력소모', 반도체 혁신으로 극복",7
"“용량 최대 활용, 수명은 4배 길게” 삼성전자, 차세대 기업 서버용 ‘ZNS SSD’ 내놔",7
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
